model,dataset,method,id,true_label,true_cwe,true_lines,pred_label,pred_cwe,pred_lines,raw
qwen25_coder_7b,Juliet_overlap_250,baseline,juliet::testcases/CWE122_Heap_Based_Buffer_Overflow/s06/CWE122_Heap_Based_Buffer_Overflow__c_CWE193_char_loop_45.c::bad,1,125,[],1.0,122.0,[36],"```json
[
    {
        ""severity"": ""High"",
        ""line"": 36,
        ""cwe"": 122,
        ""message"": ""Heap-based buffer overflow due to insufficient allocation for the null terminator."",
        ""line_content"": ""data = (char *)malloc(10*sizeof(char));""
    }
]
```"
qwen25_coder_7b,Juliet_overlap_250,baseline,juliet::testcases/CWE122_Heap_Based_Buffer_Overflow/s06/CWE122_Heap_Based_Buffer_Overflow__c_CWE129_connect_socket_84a.cpp::good,0,125,[],0.0,,[],"```json
[]
```"
qwen25_coder_7b,Juliet_overlap_250,baseline,juliet::testcases/CWE122_Heap_Based_Buffer_Overflow/s06/CWE122_Heap_Based_Buffer_Overflow__c_CWE129_connect_socket_84a.cpp::bad,1,125,[],1.0,122.0,[26],"```json
[
    {
        ""severity"": ""High"",
        ""line"": 26,
        ""cwe"": 122,
        ""message"": ""Potential buffer overflow due to improper bounds checking."",
        ""line_content"": ""data = -1;""
    }
]
```"
qwen25_coder_7b,Juliet_overlap_250,baseline,juliet::testcases/CWE253_Incorrect_Check_of_Function_Return_Value/CWE253_Incorrect_Check_of_Function_Return_Value__char_snprintf_03.c::good,0,78,[],1.0,253.0,[26],"```json
[
    {
        ""severity"": ""High"",
        ""line"": 26,
        ""cwe"": 253,
        ""message"": ""The function 'SNPRINTF' is called but its return value is not checked."",
        ""line_content"": ""return 0;""
    }
]
```"
qwen25_coder_7b,Juliet_overlap_250,baseline,juliet::testcases/CWE253_Incorrect_Check_of_Function_Return_Value/CWE253_Incorrect_Check_of_Function_Return_Value__char_snprintf_03.c::bad,1,78,[],1.0,253.0,[27],"```json
[
    {
        ""severity"": ""High"",
        ""line"": 27,
        ""cwe"": 253,
        ""message"": ""Incorrect check of function return value. The return value of snprintf should be checked against a non-negative value to determine if the operation was successful."",
        ""line_content"": ""if (SNPRINTF(data,100-strlen(SRC_STRING)-1, \""%s\\n\"", SRC_STRING) == 0)""
    }
]
```"
qwen25_coder_7b,Juliet_overlap_250,baseline,juliet::testcases/CWE122_Heap_Based_Buffer_Overflow/s06/CWE122_Heap_Based_Buffer_Overflow__c_CWE129_large_03.c::good,0,125,[],0.0,,[],"```json
[]
```"
qwen25_coder_7b,Juliet_overlap_250,baseline,juliet::testcases/CWE122_Heap_Based_Buffer_Overflow/s06/CWE122_Heap_Based_Buffer_Overflow__c_CWE129_large_03.c::bad,1,125,[],1.0,122.0,"[26, 27]","```json
[
    {
        ""severity"": ""High"",
        ""line"": 26,
        ""cwe"": 122,
        ""message"": ""Potential heap-based buffer overflow due to improper bounds checking."",
        ""line_content"": ""if (data >= 0)""
    },
    {
        ""severity"": ""Medium"",
        ""line"": 27,
        ""cwe"": 0,
        ""message"": ""Improper initialization of 'data' variable."",
        ""line_content"": ""data = -1;""
    }
]
```"
qwen25_coder_7b,Juliet_overlap_250,baseline,juliet::testcases/CWE122_Heap_Based_Buffer_Overflow/s06/CWE122_Heap_Based_Buffer_Overflow__CWE135_53d.c::good,0,125,[],1.0,190.0,"[27, 36]","```json
[
    {
        ""severity"": ""High"",
        ""line"": 27,
        ""cwe"": 190,
        ""message"": ""Using strlen on a pointer to a wide string can lead to buffer overflow."",
        ""line_content"": ""size_t dataLen = strlen((char *)data);""
    },
    {
        ""severity"": ""High"",
        ""line"": 36,
        ""cwe"": 190,
        ""message"": ""Using wcslen on a pointer to a char string can lead to buffer overflow."",
        ""line_content"": ""size_t dataLen = wcslen((wchar_t *)data);""
    }
]
```"
qwen25_coder_7b,Juliet_overlap_250,baseline,juliet::testcases/CWE122_Heap_Based_Buffer_Overflow/s06/CWE122_Heap_Based_Buffer_Overflow__CWE135_53d.c::bad,1,125,[],1.0,190.0,[26],"```json
[
    {
        ""severity"": ""High"",
        ""line"": 26,
        ""cwe"": 190,
        ""message"": ""Using strlen on a pointer of type wchar_t* can lead to buffer overflow."",
        ""line_content"": ""size_t dataLen = strlen((char *)data);""
    }
]
```"
qwen25_coder_7b,Juliet_overlap_250,baseline,juliet::testcases/CWE590_Free_Memory_Not_on_Heap/s02/CWE590_Free_Memory_Not_on_Heap__delete_class_declare_72a.cpp::good,0,89,[],1.0,590.0,[18],"```json
[
    {
        ""severity"": ""High"",
        ""line"": 18,
        ""cwe"": 590,
        ""message"": ""Memory allocated on the stack is being freed with 'delete'. This can lead to undefined behavior."",
        ""line_content"": ""return 0;""
    }
]
```"
qwen25_coder_7b,Juliet_overlap_250,baseline,juliet::testcases/CWE590_Free_Memory_Not_on_Heap/s02/CWE590_Free_Memory_Not_on_Heap__delete_class_declare_72a.cpp::bad,1,89,[],1.0,590.0,[26],"```json
[
    {
        ""severity"": ""High"",
        ""line"": 26,
        ""cwe"": 590,
        ""message"": ""Memory allocated on the stack is being freed."",
        ""line_content"": ""data = &dataBuffer;""
    }
]
```"
qwen25_coder_7b,Juliet_overlap_250,baseline,juliet::testcases/CWE122_Heap_Based_Buffer_Overflow/s08/CWE122_Heap_Based_Buffer_Overflow__c_CWE805_wchar_t_loop_74b.cpp::good,0,22,[],1.0,190.0,[26],"```json
[
    {
        ""severity"": ""High"",
        ""line"": 26,
        ""cwe"": 190,
        ""message"": ""Buffer overflow due to copying more data into 'data' than it can hold."",
        ""line_content"": ""for (i = 0; i < 100; i++) {""
    }
]
```"
qwen25_coder_7b,Juliet_overlap_250,baseline,juliet::testcases/CWE122_Heap_Based_Buffer_Overflow/s08/CWE122_Heap_Based_Buffer_Overflow__c_CWE805_wchar_t_loop_74b.cpp::bad,1,22,[],1.0,190.0,[26],"```json
[
    {
        ""severity"": ""High"",
        ""line"": 26,
        ""cwe"": 190,
        ""message"": ""Buffer overflow due to copying more data into 'data' than it can hold."",
        ""line_content"": ""for (i = 0; i < 100; i++) {""
    }
]
```"
qwen25_coder_7b,Juliet_overlap_250,baseline,juliet::testcases/CWE122_Heap_Based_Buffer_Overflow/s08/CWE122_Heap_Based_Buffer_Overflow__c_CWE805_int64_t_memcpy_64a.c::good,0,22,[],0.0,,[],"```json
[]
```"
qwen25_coder_7b,Juliet_overlap_250,baseline,juliet::testcases/CWE122_Heap_Based_Buffer_Overflow/s08/CWE122_Heap_Based_Buffer_Overflow__c_CWE805_int64_t_memcpy_64a.c::bad,1,22,[],1.0,190.0,[27],"```json
[
    {
        ""severity"": ""High"",
        ""line"": 27,
        ""cwe"": 190,
        ""message"": ""The allocated memory size is too small for the intended use."",
        ""line_content"": ""data = (int64_t *)malloc(50*sizeof(int64_t));""
    }
]
```"
